"Código Liquidação";"Código Liquidação Resumido";"Data Emissão";"Código Tipo Documento";"Tipo Documento";"Código Órgão Superior";"Órgão Superior";"Código Órgão";"Órgão";"Código Unidade Gestora";"Unidade Gestora";"Código Gestão";"Gestão";"Código Favorecido";"Favorecido";"Observação";"Código Categoria de Despesa";"Categoria de Despesa";"Código Grupo de Despesa";"Grupo de Despesa";"Código Modalidade de Aplicação";"Modalidade de Aplicação";"Código Elemento de Despesa";"Elemento de Despesa";"Código Plano Orçamentário";"Plano Orçamentário";"Código Programa Governo";"Nome Programa Governo"
"155914264432024NS000049";"2024NS000049";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"155914";"HOSPITAL UNIVERSITARIO ALCIDES CARNEIRO";"26443";"EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES";"08158664000195";"INDUSTRIA E COMERCIO DE PRODUTOS DE LIMPEZA CAMPINENSE";"PAGAMENTO REFERENTE A CAT16-AQUISICAO DE MATERIAL DE LIMPEZA E HIGIENE. PREGAO ELETRONICO Nº 38/2023. NOTA FISCAL/DANFE Nº 11765, EMITIDA EM 29/12/2023. PROCESSO SEI Nº 23769.016085/2023-66. FORNECEDOR OPTANTE SIMPLES NACIONAL.";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0000";"REESTRUTURACAO E MODERNIZACAO DOS HOSPITAIS UNIVERSITARIOS FEDERAIS - REHUF - DESPESAS DIVERSAS";"00";"Sem informação"
"155020264432024NS000296";"2024NS000296";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"155020";"EBSERH COMPLEXO HOSPITALAR DO CEARA";"26443";"EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES";"15496297000103";"SYSMEDICA COMERCIO DE MATERIAIS HOSPITALARES LTDA";"VR. AQUISICAO DE MATERIAL HOSPITALAR, REF. NF 4072, DOCUMENTO SEI 35609069, PROC. 23533.001942/2023-97, SEI 23533.044073/2023-95";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0000";"REESTRUTURACAO E MODERNIZACAO DOS HOSPITAIS UNIVERSITARIOS FEDERAIS - REHUF - DESPESAS DIVERSAS";"00";"Sem informação"
"158134264232024NS000218";"2024NS000218";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"26000";"Ministério da Educação";"26423";"Instituto Federal de Sergipe";"158134";"INST.FED.DE EDUC.,CIENC.E TEC.DE SERGIPE";"26423";"INST.FED.DE EDUC.,CIENC.E TEC.DE SERGIPE";"00000000000191";"BANCO DO BRASIL SA";"RECONHECIMENTO CONTABIL DA DESPESA COM AUXILIO FINANCEIRO PARA OS ALUNOS DO CAMPUS ESTANCIA - AUXILIO PERMANENCIA TRAINEE, REF. A 01/2024 (PERIODO LETIVO 2023). PROCESSO 23463.000683/2023-58.";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"18";"Auxílio Financeiro a Estudantes";"0000";"ASSISTENCIA AOS ESTUDANTES DAS INSTITUICOES FEDERAIS DE EDUCACAO PROFISSIONAL E TECNOLOGICA - DESPESAS DIVERSAS";"00";"Sem informação"
"158134264232024NS000217";"2024NS000217";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"26000";"Ministério da Educação";"26423";"Instituto Federal de Sergipe";"158134";"INST.FED.DE EDUC.,CIENC.E TEC.DE SERGIPE";"26423";"INST.FED.DE EDUC.,CIENC.E TEC.DE SERGIPE";"00000000000191";"BANCO DO BRASIL SA";"RECONHECIMENTO CONTABIL DA DESPESA COM AUXILIO FINANCEIRO PARA OS ALUNOS DO CAMPUS ESTANCIA - AUXILIO PERMANENCIA C, REF. A 01/2024 (PERIODO LETIVO 2023). PROCESSO 23463.000683/2023-58.";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"18";"Auxílio Financeiro a Estudantes";"0000";"ASSISTENCIA AOS ESTUDANTES DAS INSTITUICOES FEDERAIS DE EDUCACAO PROFISSIONAL E TECNOLOGICA - DESPESAS DIVERSAS";"00";"Sem informação"
"158134264232024NS000216";"2024NS000216";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"26000";"Ministério da Educação";"26423";"Instituto Federal de Sergipe";"158134";"INST.FED.DE EDUC.,CIENC.E TEC.DE SERGIPE";"26423";"INST.FED.DE EDUC.,CIENC.E TEC.DE SERGIPE";"00000000000191";"BANCO DO BRASIL SA";"RECONHECIMENTO CONTABIL DA DESPESA COM AUXILIO FINANCEIRO PARA OS ALUNOS DO CAMPUS ESTANCIA - AUXILIO PERMANENCIA B, REF. A 01/2024 (PERIODO LETIVO 2023). PROCESSO 23463.000683/2023-58.";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"18";"Auxílio Financeiro a Estudantes";"0000";"ASSISTENCIA AOS ESTUDANTES DAS INSTITUICOES FEDERAIS DE EDUCACAO PROFISSIONAL E TECNOLOGICA - DESPESAS DIVERSAS";"00";"Sem informação"
"158134264232024NS000215";"2024NS000215";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"26000";"Ministério da Educação";"26423";"Instituto Federal de Sergipe";"158134";"INST.FED.DE EDUC.,CIENC.E TEC.DE SERGIPE";"26423";"INST.FED.DE EDUC.,CIENC.E TEC.DE SERGIPE";"00000000000191";"BANCO DO BRASIL SA";"RECONHECIMENTO CONTABIL DA DESPESA COM AUXILIO FINANCEIRO PARA OS ALUNOS DO CAMPUS ESTANCIA - AUXILIO PERMANENCIA A, REF. A 01/2024 (PERIODO LETIVO 2023). PROCESSO 23463.000683/2023-58.";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"18";"Auxílio Financeiro a Estudantes";"0000";"ASSISTENCIA AOS ESTUDANTES DAS INSTITUICOES FEDERAIS DE EDUCACAO PROFISSIONAL E TECNOLOGICA - DESPESAS DIVERSAS";"00";"Sem informação"
"158134264232024NS000213";"2024NS000213";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"26000";"Ministério da Educação";"26423";"Instituto Federal de Sergipe";"158134";"INST.FED.DE EDUC.,CIENC.E TEC.DE SERGIPE";"26423";"INST.FED.DE EDUC.,CIENC.E TEC.DE SERGIPE";"00000000000191";"BANCO DO BRASIL SA";"RECONHECIMENTO CONTABIL DA DESPESA COM AUXILIO FINANCEIRO PARA OS ALUNOS DO CAMPUS ESTANCIA - AUXILIO DE INCENTIVO A ARTE E CULTURA, REF. A 01/2024 (PERIODO LETIVO 2023). PROCESSO 23463.000675/2023-10.";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"18";"Auxílio Financeiro a Estudantes";"0000";"ASSISTENCIA AOS ESTUDANTES DAS INSTITUICOES FEDERAIS DE EDUCACAO PROFISSIONAL E TECNOLOGICA - DESPESAS DIVERSAS";"00";"Sem informação"
"158305264122024NS000009";"2024NS000009";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"26000";"Ministério da Educação";"26412";"Instituto Federal do Sul de Minas Gerais";"158305";"IFSULDEMINAS - CAMPUS INCONFIDENTES";"26412";"INST.FED.DE EDUC.,CIENC.E TEC.DO SUL DE MG";"49834027000179";"AGREGA DISTRIBUIDORA LTDA";"NOTA DE LANCAMENTO GERADA PELO SIADS ATRAVES DE ENTRADA DE MATERIAL DE CONSUMO POR COMPRA ? RAP ENTRADA 1445/1 UG DE ORIGEM 158305.";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0000";"FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"00";"Sem informação"
"158305264122024NS000011";"2024NS000011";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"26000";"Ministério da Educação";"26412";"Instituto Federal do Sul de Minas Gerais";"158305";"IFSULDEMINAS - CAMPUS INCONFIDENTES";"26412";"INST.FED.DE EDUC.,CIENC.E TEC.DO SUL DE MG";"33149502000138";"I.R. COMERCIO E MATERIAIS ELETRICOS LTDA";"NOTA DE LANCAMENTO GERADA PELO SIADS ATRAVES DE ENTRADA DE MATERIAL DE CONSUMO POR COMPRA ? RAP ENTRADA 2100/1 UG DE ORIGEM 158305.";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0000";"FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"00";"Sem informação"
"158303264122024NS000010";"2024NS000010";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"26000";"Ministério da Educação";"26412";"Instituto Federal do Sul de Minas Gerais";"158303";"IFSULDEMINAS - CAMPUS MUZAMBINHO";"26412";"INST.FED.DE EDUC.,CIENC.E TEC.DO SUL DE MG";"20770566000100";"COOPERATIVA REGIONAL DE CAFEICULTORES EM GUAXUPE LTDA C";"NOTA DE LANCAMENTO GERADA PELO SIADS ATRAVES DE ENTRADA DE MATERIAL DE CONSUMO - IMEDIATO - RAP ENTRADA 656628/0 UG DE ORIGEM 158303.";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0000";"FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"00";"Sem informação"
"158303264122024NS000012";"2024NS000012";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"26000";"Ministério da Educação";"26412";"Instituto Federal do Sul de Minas Gerais";"158303";"IFSULDEMINAS - CAMPUS MUZAMBINHO";"26412";"INST.FED.DE EDUC.,CIENC.E TEC.DO SUL DE MG";"38084603000191";"DANTON GABRIEL SIMPLICIO DE SALES SILVA";"NOTA DE LANCAMENTO GERADA PELO SIADS ATRAVES DE ENTRADA DE MATERIAL DE CONSUMO - IMEDIATO - RAP ENTRADA 837/001 UG DE ORIGEM 158303.";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0000";"FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"00";"Sem informação"
"158305264122024NS000012";"2024NS000012";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"26000";"Ministério da Educação";"26412";"Instituto Federal do Sul de Minas Gerais";"158305";"IFSULDEMINAS - CAMPUS INCONFIDENTES";"26412";"INST.FED.DE EDUC.,CIENC.E TEC.DO SUL DE MG";"13338681000144";"COMERCIAL SPONCHIADO LTDA";"NOTA DE LANCAMENTO GERADA PELO SIADS ATRAVES DE ENTRADA DE MATERIAL DE CONSUMO POR COMPRA ? RAP ENTRADA 10019/1 UG DE ORIGEM 158305.";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0000";"FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"00";"Sem informação"
"158305264122024NS000010";"2024NS000010";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"26000";"Ministério da Educação";"26412";"Instituto Federal do Sul de Minas Gerais";"158305";"IFSULDEMINAS - CAMPUS INCONFIDENTES";"26412";"INST.FED.DE EDUC.,CIENC.E TEC.DO SUL DE MG";"13338681000144";"COMERCIAL SPONCHIADO LTDA";"NOTA DE LANCAMENTO GERADA PELO SIADS ATRAVES DE ENTRADA DE MATERIAL DE CONSUMO POR COMPRA ? RAP ENTRADA 10018/1 UG DE ORIGEM 158305.";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0000";"FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"00";"Sem informação"
"158303264122024NS000009";"2024NS000009";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"26000";"Ministério da Educação";"26412";"Instituto Federal do Sul de Minas Gerais";"158303";"IFSULDEMINAS - CAMPUS MUZAMBINHO";"26412";"INST.FED.DE EDUC.,CIENC.E TEC.DO SUL DE MG";"27120416000108";"EDWINEY SEBASTIAO CUPERTINO LTDA";"NOTA DE LANCAMENTO GERADA PELO SIADS ATRAVES DE ENTRADA DE MATERIAL DE CONSUMO - IMEDIATO - RAP ENTRADA 3283/001 UG DE ORIGEM 158303.";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0000";"FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"00";"Sem informação"
"158305264122024NS000021";"2024NS000021";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"26000";"Ministério da Educação";"26412";"Instituto Federal do Sul de Minas Gerais";"158305";"IFSULDEMINAS - CAMPUS INCONFIDENTES";"26412";"INST.FED.DE EDUC.,CIENC.E TEC.DO SUL DE MG";"47171447000197";"VOGLIO IMPORTADORA, EXPORTADORA E REPRESENTACOES LTDA.";"NOTA DE LANCAMENTO GERADA PELO SIADS ATRAVES DE ENTRADA DE MATERIAL DE CONSUMO POR COMPRA ? RAP ENTRADA 531/1 UG DE ORIGEM 158305.";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0000";"FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"00";"Sem informação"
"158305264122024NS000008";"2024NS000008";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"26000";"Ministério da Educação";"26412";"Instituto Federal do Sul de Minas Gerais";"158305";"IFSULDEMINAS - CAMPUS INCONFIDENTES";"26412";"INST.FED.DE EDUC.,CIENC.E TEC.DO SUL DE MG";"21348054000112";"ROMA COMERCIAL LTDA";"NOTA DE LANCAMENTO GERADA PELO SIADS ATRAVES DE ENTRADA DE MATERIAL DE CONSUMO POR COMPRA ? RAP ENTRADA 1239/1 UG DE ORIGEM 158305.";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0000";"FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"00";"Sem informação"
"158305264122024NS000007";"2024NS000007";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"26000";"Ministério da Educação";"26412";"Instituto Federal do Sul de Minas Gerais";"158305";"IFSULDEMINAS - CAMPUS INCONFIDENTES";"26412";"INST.FED.DE EDUC.,CIENC.E TEC.DO SUL DE MG";"50598926000107";"VITORIA LINE COMERCIO E REPRESENTACAO LTDA";"NOTA DE LANCAMENTO GERADA PELO SIADS ATRAVES DE ENTRADA DE MATERIAL DE CONSUMO POR COMPRA ? RAP ENTRADA 96/1 UG DE ORIGEM 158305.";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0000";"FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"00";"Sem informação"
"155015264432024NS000119";"2024NS000119";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"155015";"MATERNIDADE ESCOLA JANUARIO CICCO";"26443";"EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES";"05153722000108";"BIOS MATERIAIS HOSPITALARES LTDA";"APROPRIACAO DANFE 7386 - EMISSAO: 18/12/2023 - BIOS MATERIAIS HOSPITALARES - PROCESSO 23528.018440/2023-74 - R$ 7.823,00";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0000";"REESTRUTURACAO E MODERNIZACAO DOS HOSPITAIS UNIVERSITARIOS FEDERAIS - REHUF - DESPESAS DIVERSAS";"00";"Sem informação"
"155914264432024NS000048";"2024NS000048";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"155914";"HOSPITAL UNIVERSITARIO ALCIDES CARNEIRO";"26443";"EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES";"09004901000126";"SUPRIMAIS COMERCIO E SERVICOS DE INFORMATICA LTDA";"PAGAMENTO REFERENTE A CAT07-AQUISICAO DE MATERIAL DE EXPEDIENTE. PREGAO ELETRONICO Nº 31/2023. NOTA FISCAL/DANFE Nº 13832, EMITIDA EM 28/12/2023. PROCESSO SEI Nº 23769.000034/2024-01. FORNECEDOR OPTANTE SIMPLES NACIONAL.";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0000";"REESTRUTURACAO E MODERNIZACAO DOS HOSPITAIS UNIVERSITARIOS FEDERAIS - REHUF - DESPESAS DIVERSAS";"00";"Sem informação"
"155914264432024NS000047";"2024NS000047";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"155914";"HOSPITAL UNIVERSITARIO ALCIDES CARNEIRO";"26443";"EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES";"16553940000148";"MEDMAX COMERCIO DE MEDICAMENTOS LTDA";"PAGAMENTO REFERENTE A CAT37-AQUISICAO DE MEDICAMENTOS. PREGAO ELETRONICO Nº 25/2023. NOTA FISCAL/DANFE Nº 17247, EMITIDA EM 12/12/2023. PROCESSO SEI Nº 23769.000056/2024-63. FORNECEDOR OPTANTE SIMPLES NACIONAL.";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0000";"REESTRUTURACAO E MODERNIZACAO DOS HOSPITAIS UNIVERSITARIOS FEDERAIS - REHUF - DESPESAS DIVERSAS";"00";"Sem informação"
"155914264432024NS000045";"2024NS000045";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"155914";"HOSPITAL UNIVERSITARIO ALCIDES CARNEIRO";"26443";"EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES";"16553940000148";"MEDMAX COMERCIO DE MEDICAMENTOS LTDA";"PAGAMENTO REFERENTE A CAT37-AQUISICAO DE MEDICAMENTOS. PREGAO ELETRONICO Nº 25/2023. NOTA FISCAL/DANFE Nº 17248, EMITIDA EM 12/12/2023. PROCESSO SEI Nº 23769.000052/2024-85. FORNECEDOR OPTANTE SIMPLES NACIONAL.";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0000";"REESTRUTURACAO E MODERNIZACAO DOS HOSPITAIS UNIVERSITARIOS FEDERAIS - REHUF - DESPESAS DIVERSAS";"00";"Sem informação"
"155015264432024NS000125";"2024NS000125";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"155015";"MATERNIDADE ESCOLA JANUARIO CICCO";"26443";"EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES";"18588224000121";"NACIONAL COMERCIO E REPRESENTACAO LTDA";"APROPRIACAO DANFE 44567 - EMISSAO: 26/12/2023 - NACIONAL COMERCIO E REPRESENTACAO - PROCESSO 23528.017201/2023-05 - R$ 114,00";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0000";"REESTRUTURACAO E MODERNIZACAO DOS HOSPITAIS UNIVERSITARIOS FEDERAIS - REHUF - DESPESAS DIVERSAS";"00";"Sem informação"
"366003362102024NS000735";"2024NS000735";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"36000";"Ministério da Saúde";"36210";"Hospital Nossa Senhora da Conceição S.A.";"366003";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"36210";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"36257530000167";"HEXAGON DISTRIBUICAO E LOGISTICA DE PRODUTOS MEDICOS LT";"NF 29626 ORTESES E PROTESES HCR, SEST D3921 SEST D3921 DOC. 02/01/2024";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0003";"CUSTEIO DAS UNIDADES DO GRUPO HOSPITALAR CONCEICAO";"00";"Sem informação"
"366003362102024NS000734";"2024NS000734";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"36000";"Ministério da Saúde";"36210";"Hospital Nossa Senhora da Conceição S.A.";"366003";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"36210";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"36257530000167";"HEXAGON DISTRIBUICAO E LOGISTICA DE PRODUTOS MEDICOS LT";"NF 29625 ORTESES E PROTESES HCR, SEST D3921 SEST D3921 DOC. 02/01/2024";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0003";"CUSTEIO DAS UNIDADES DO GRUPO HOSPITALAR CONCEICAO";"00";"Sem informação"
"366003362102024NS000722";"2024NS000722";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"36000";"Ministério da Saúde";"36210";"Hospital Nossa Senhora da Conceição S.A.";"366003";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"36210";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"36257530000167";"HEXAGON DISTRIBUICAO E LOGISTICA DE PRODUTOS MEDICOS LT";"NF 29623 ORTESES E PROTESES HCR, SEST D3921 SEST D3921 DOC. 02/01/2024";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0003";"CUSTEIO DAS UNIDADES DO GRUPO HOSPITALAR CONCEICAO";"00";"Sem informação"
"366003362102024NS000631";"2024NS000631";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"36000";"Ministério da Saúde";"36210";"Hospital Nossa Senhora da Conceição S.A.";"366003";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"36210";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"02513899000414";"GRIFOLS BRASIL LTDA";"NF 4698 MEDICAMENTOS HNSC, SEST D331 SEST D331 DOC. 02/01/2024";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0003";"CUSTEIO DAS UNIDADES DO GRUPO HOSPITALAR CONCEICAO";"00";"Sem informação"
"366003362102024NS001266";"2024NS001266";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"36000";"Ministério da Saúde";"36210";"Hospital Nossa Senhora da Conceição S.A.";"366003";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"36210";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"44734671000151";"CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA";"NF 3639029 MEDICAMENTOS HNSC, SEST D331 SEST D331 DOC. 02/01/2024";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0003";"CUSTEIO DAS UNIDADES DO GRUPO HOSPITALAR CONCEICAO";"00";"Sem informação"
"366003362102024NS001265";"2024NS001265";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"36000";"Ministério da Saúde";"36210";"Hospital Nossa Senhora da Conceição S.A.";"366003";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"36210";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"44734671000151";"CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA";"NF 3639028 MEDICAMENTOS HNSC, SEST D331 SEST D331 DOC. 02/01/2024";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0003";"CUSTEIO DAS UNIDADES DO GRUPO HOSPITALAR CONCEICAO";"00";"Sem informação"
"366003362102024NS001050";"2024NS001050";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"36000";"Ministério da Saúde";"36210";"Hospital Nossa Senhora da Conceição S.A.";"366003";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"36210";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"44734671000151";"CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA";"NF 3639580 MEDICAMENTOS HNSC, SEST D331 SEST D331 DOC. 02/01/2024";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0003";"CUSTEIO DAS UNIDADES DO GRUPO HOSPITALAR CONCEICAO";"00";"Sem informação"
"366003362102024NS001043";"2024NS001043";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"36000";"Ministério da Saúde";"36210";"Hospital Nossa Senhora da Conceição S.A.";"366003";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"36210";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"44734671000151";"CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA";"NF 3639108 MEDICAMENTOS HNSC, SEST D331 SEST D331 DOC. 02/01/2024";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0003";"CUSTEIO DAS UNIDADES DO GRUPO HOSPITALAR CONCEICAO";"00";"Sem informação"
"366003362102024NS001033";"2024NS001033";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"36000";"Ministério da Saúde";"36210";"Hospital Nossa Senhora da Conceição S.A.";"366003";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"36210";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"44734671000151";"CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA";"NF 3639182 MEDICAMENTOS HNSC, SEST D331 SEST D331 DOC. 02/01/2024";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0003";"CUSTEIO DAS UNIDADES DO GRUPO HOSPITALAR CONCEICAO";"00";"Sem informação"
"366003362102024NS001031";"2024NS001031";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"36000";"Ministério da Saúde";"36210";"Hospital Nossa Senhora da Conceição S.A.";"366003";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"36210";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"44734671000151";"CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA";"NF 3639109 MEDICAMENTOS HNSC, SEST D331 SEST D331 DOC. 02/01/2024";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0003";"CUSTEIO DAS UNIDADES DO GRUPO HOSPITALAR CONCEICAO";"00";"Sem informação"
